11.23,4.49,4.19,0.21,0.10,-0.54
11.17,4.55,4.05,0.38,0.19,-0.70
11.26,4.54,3.78,0.52,0.25,-0.81
11.97,4.41,3.70,0.64,0.32,-0.88
12.96,4.12,3.73,0.76,0.41,-1.01
13.94,3.73,3.87,0.95,0.53,-1.27
14.45,3.44,3.71,1.20,0.70,-1.67
14.08,3.19,2.97,1.47,0.91,-2.09
13.04,3.24,2.14,1.70,1.14,-2.50
11.84,3.20,1.36,1.84,1.32,-2.87
10.63,2.93,1.02,1.93,1.42,-3.20
9.22,2.80,0.55,2.05,1.49,-3.51
7.77,2.73,-0.11,2.17,1.56,-3.73
6.53,2.83,-0.72,2.26,1.63,-3.84
5.23,3.01,-1.60,2.32,1.69,-3.90
4.05,3.28,-2.43,2.31,1.71,-3.95
2.74,3.43,-3.00,2.25,1.70,-4.00
1.22,3.62,-3.53,2.15,1.67,-3.99
-0.21,3.57,-3.87,2.03,1.66,-3.83
-1.15,3.67,-3.86,1.98,1.68,-3.65
-2.13,3.75,-3.78,2.04,1.67,-3.52
-3.34,3.97,-4.45,2.15,1.55,-3.47
-4.63,4.69,-5.68,2.17,1.43,-3.39
-5.88,5.56,-7.07,2.04,1.43,-3.23
-7.21,6.03,-7.97,1.83,1.53,-3.06
-9.19,6.86,-8.54,1.56,1.54,-2.85
-11.11,7.19,-8.97,1.28,1.49,-2.54
-12.54,7.46,-9.03,1.03,1.43,-2.15
-13.55,7.63,-8.91,0.84,1.31,-1.65
-13.41,7.87,-8.93,0.73,1.09,-1.21
-13.09,8.23,-9.32,0.64,0.85,-0.97
-13.04,8.61,-9.70,0.52,0.60,-0.82
-13.84,8.93,-9.91,0.40,0.42,-0.67
-14.82,9.18,-10.12,0.29,0.26,-0.44
-15.60,9.29,-10.53,0.14,0.07,-0.11
-16.09,9.32,-10.62,-0.08,-0.15,0.33
-15.92,8.87,-10.66,-0.32,-0.29,0.79
-15.38,8.18,-9.84,-0.57,-0.34,1.38
-14.07,7.66,-9.26,-0.74,-0.39,1.99
-12.14,7.27,-8.69,-0.88,-0.43,2.48
